l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,284,32,35,[8; 9],222,0.867565,0.750000,1,[X23 >= -0.987455],{'0.0': {'precision': 0.9090909090909091; 'recall': 0.1941747572815534; 'f1-score': 0.31999999999999995; 'support': 103}; '1.0': {'precision': 0.683206106870229; 'recall': 0.988950276243094; 'f1-score': 0.8081264108352143; 'support': 181}; 'accuracy': 0.7007042253521126; 'macro avg': {'precision': 0.796148507980569; 'recall': 0.5915625167623236; 'f1-score': 0.5640632054176071; 'support': 284}; 'weighted avg': {'precision': 0.7651291161263207; 'recall': 0.7007042253521126; 'f1-score': 0.6310946491590625; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.2727272727272727; 'f1-score': 0.42857142857142855; 'support': 11}; '1.0': {'precision': 0.7241379310344828; 'recall': 1.0; 'f1-score': 0.8400000000000001; 'support': 21}; 'accuracy': 0.75; 'macro avg': {'precision': 0.8620689655172413; 'recall': 0.6363636363636364; 'f1-score': 0.6342857142857143; 'support': 32}; 'weighted avg': {'precision': 0.8189655172413793; 'recall': 0.75; 'f1-score': 0.6985714285714286; 'support': 32}}
l: 5,1,CNF,3,284,32,8,[35; 36],222,0.518619,0.750000,1,[X2 >= 0.739470],{'0.0': {'precision': 0.6036036036036037; 'recall': 0.6568627450980392; 'f1-score': 0.6291079812206574; 'support': 102}; '1.0': {'precision': 0.7976878612716763; 'recall': 0.7582417582417582; 'f1-score': 0.7774647887323943; 'support': 182}; 'accuracy': 0.721830985915493; 'macro avg': {'precision': 0.7006457324376401; 'recall': 0.7075522516698987; 'f1-score': 0.7032863849765258; 'support': 284}; 'weighted avg': {'precision': 0.7279815433768052; 'recall': 0.721830985915493; 'f1-score': 0.7241817099781791; 'support': 284}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.6666666666666666; 'f1-score': 0.6666666666666666; 'support': 12}; '1.0': {'precision': 0.8; 'recall': 0.8; 'f1-score': 0.8000000000000002; 'support': 20}; 'accuracy': 0.75; 'macro avg': {'precision': 0.7333333333333334; 'recall': 0.7333333333333334; 'f1-score': 0.7333333333333334; 'support': 32}; 'weighted avg': {'precision': 0.75; 'recall': 0.75; 'f1-score': 0.7500000000000001; 'support': 32}}
l: 5,1,CNF,4,284,32,8,[35; 36],222,0.533294,0.750000,2,[X3 >= 0.007075 OR X14 >= 0.239955],{'0.0': {'precision': 0.9761904761904762; 'recall': 0.4019607843137255; 'f1-score': 0.5694444444444444; 'support': 102}; '1.0': {'precision': 0.7479338842975206; 'recall': 0.9945054945054945; 'f1-score': 0.8537735849056604; 'support': 182}; 'accuracy': 0.7816901408450704; 'macro avg': {'precision': 0.8620621802439984; 'recall': 0.69823313940961; 'f1-score': 0.7116090146750524; 'support': 284}; 'weighted avg': {'precision': 0.8299133644844271; 'recall': 0.7816901408450704; 'f1-score': 0.7516553724864913; 'support': 284}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.4166666666666667; 'f1-score': 0.5555555555555556; 'support': 12}; '1.0': {'precision': 0.7307692307692307; 'recall': 0.95; 'f1-score': 0.8260869565217392; 'support': 20}; 'accuracy': 0.75; 'macro avg': {'precision': 0.782051282051282; 'recall': 0.6833333333333333; 'f1-score': 0.6908212560386474; 'support': 32}; 'weighted avg': {'precision': 0.7692307692307692; 'recall': 0.75; 'f1-score': 0.7246376811594204; 'support': 32}}
l: 5,1,CNF,5,284,32,8,[35; 36],222,0.583783,0.843750,2,[X14 >= 0.239955 OR X16 < -0.054150],{'0.0': {'precision': 0.9285714285714286; 'recall': 0.5098039215686274; 'f1-score': 0.6582278481012658; 'support': 102}; '1.0': {'precision': 0.7807017543859649; 'recall': 0.978021978021978; 'f1-score': 0.8682926829268293; 'support': 182}; 'accuracy': 0.8098591549295775; 'macro avg': {'precision': 0.8546365914786967; 'recall': 0.7439129497953028; 'f1-score': 0.7632602655140475; 'support': 284}; 'weighted avg': {'precision': 0.8338098768046878; 'recall': 0.8098591549295775; 'f1-score': 0.7928468619683523; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.5833333333333334; 'f1-score': 0.7368421052631579; 'support': 12}; '1.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 20}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.9; 'recall': 0.7916666666666667; 'f1-score': 0.8128654970760234; 'support': 32}; 'weighted avg': {'precision': 0.875; 'recall': 0.84375; 'f1-score': 0.8318713450292398; 'support': 32}}
l: 5,1,CNF,6,285,31,8,[35; 36],222,0.512302,0.806452,2,[X16 < -0.054150 OR X26 < 0.999945],{'0.0': {'precision': 0.8571428571428571; 'recall': 0.5242718446601942; 'f1-score': 0.6506024096385542; 'support': 103}; '1.0': {'precision': 0.7792792792792793; 'recall': 0.9505494505494505; 'f1-score': 0.8564356435643565; 'support': 182}; 'accuracy': 0.7964912280701755; 'macro avg': {'precision': 0.8182110682110681; 'recall': 0.7374106476048223; 'f1-score': 0.7535190266014553; 'support': 285}; 'weighted avg': {'precision': 0.8074194495247127; 'recall': 0.7964912280701755; 'f1-score': 0.7820467906016981; 'support': 285}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.5454545454545454; 'f1-score': 0.6666666666666665; 'support': 11}; '1.0': {'precision': 0.7916666666666666; 'recall': 0.95; 'f1-score': 0.8636363636363635; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.8244047619047619; 'recall': 0.7477272727272727; 'f1-score': 0.765151515151515; 'support': 31}; 'weighted avg': {'precision': 0.8149001536098309; 'recall': 0.8064516129032258; 'f1-score': 0.7937438905180839; 'support': 31}}
l: 5,1,CNF,7,285,31,8,[35; 36],222,0.603500,0.903226,1,[X6 >= 0.029375],{'0.0': {'precision': 0.9310344827586207; 'recall': 0.5242718446601942; 'f1-score': 0.670807453416149; 'support': 103}; '1.0': {'precision': 0.7841409691629956; 'recall': 0.978021978021978; 'f1-score': 0.8704156479217604; 'support': 182}; 'accuracy': 0.8140350877192982; 'macro avg': {'precision': 0.8575877259608081; 'recall': 0.751146911341086; 'f1-score': 0.7706115506689547; 'support': 285}; 'weighted avg': {'precision': 0.8372288003922916; 'recall': 0.8140350877192982; 'f1-score': 0.7982765460478025; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.7272727272727273; 'f1-score': 0.8421052631578948; 'support': 11}; '1.0': {'precision': 0.8695652173913043; 'recall': 1.0; 'f1-score': 0.9302325581395349; 'support': 20}; 'accuracy': 0.9032258064516129; 'macro avg': {'precision': 0.9347826086956521; 'recall': 0.8636363636363636; 'f1-score': 0.8861689106487148; 'support': 31}; 'weighted avg': {'precision': 0.9158485273492286; 'recall': 0.9032258064516129; 'f1-score': 0.8989615825008884; 'support': 31}}
l: 5,1,CNF,8,285,31,8,[35; 36],222,0.560220,0.677419,3,[X10 < -0.010580 OR X16 >= 0.292070 OR X32 < -0.000040],{'0.0': {'precision': 0.8809523809523809; 'recall': 0.3592233009708738; 'f1-score': 0.5103448275862069; 'support': 103}; '1.0': {'precision': 0.7283950617283951; 'recall': 0.9725274725274725; 'f1-score': 0.8329411764705882; 'support': 182}; 'accuracy': 0.7508771929824561; 'macro avg': {'precision': 0.8046737213403881; 'recall': 0.6658753867491731; 'f1-score': 0.6716430020283976; 'support': 285}; 'weighted avg': {'precision': 0.7835298121847829; 'recall': 0.7508771929824561; 'f1-score': 0.7163537240667591; 'support': 285}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.18181818181818182; 'f1-score': 0.28571428571428575; 'support': 11}; '1.0': {'precision': 0.6785714285714286; 'recall': 0.95; 'f1-score': 0.7916666666666667; 'support': 20}; 'accuracy': 0.6774193548387096; 'macro avg': {'precision': 0.6726190476190477; 'recall': 0.5659090909090909; 'f1-score': 0.5386904761904763; 'support': 31}; 'weighted avg': {'precision': 0.674347158218126; 'recall': 0.6774193548387096; 'f1-score': 0.6121351766513058; 'support': 31}}
l: 5,1,CNF,9,285,31,8,[35; 36],222,0.608806,0.806452,3,[X12 < -0.076515 OR X24 >= 0.087220 OR X33 < -0.000030],{'0.0': {'precision': 0.7674418604651163; 'recall': 0.32038834951456313; 'f1-score': 0.4520547945205479; 'support': 103}; '1.0': {'precision': 0.7107438016528925; 'recall': 0.945054945054945; 'f1-score': 0.8113207547169811; 'support': 182}; 'accuracy': 0.7192982456140351; 'macro avg': {'precision': 0.7390928310590044; 'recall': 0.6327216472847541; 'f1-score': 0.6316877746187645; 'support': 285}; 'weighted avg': {'precision': 0.7312346790481875; 'recall': 0.7192982456140351; 'f1-score': 0.6814807761196737; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.45454545454545453; 'f1-score': 0.625; 'support': 11}; '1.0': {'precision': 0.7692307692307693; 'recall': 1.0; 'f1-score': 0.8695652173913044; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.8846153846153846; 'recall': 0.7272727272727273; 'f1-score': 0.7472826086956522; 'support': 31}; 'weighted avg': {'precision': 0.8511166253101737; 'recall': 0.8064516129032258; 'f1-score': 0.7827840112201965; 'support': 31}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [35, 36], 'n_partitions': 8}, (mean val acc cv) 0.788105 (+- 0.067816), (mean training time) 0.543681 (+- 0.048779)
l: 5,1,CNF,0,284,32,4,[71; 71],222,0.397330,0.812500,2,[X14 >= 0.239955 OR X16 < -0.054150],{'0.0': {'precision': 0.9464285714285714; 'recall': 0.5145631067961165; 'f1-score': 0.6666666666666666; 'support': 103}; '1.0': {'precision': 0.7807017543859649; 'recall': 0.9834254143646409; 'f1-score': 0.8704156479217604; 'support': 181}; 'accuracy': 0.8133802816901409; 'macro avg': {'precision': 0.8635651629072681; 'recall': 0.7489942605803788; 'f1-score': 0.7685411572942136; 'support': 284}; 'weighted avg': {'precision': 0.8408069028204314; 'recall': 0.8133802816901409; 'f1-score': 0.7965207709172721; 'support': 284}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.5454545454545454; 'f1-score': 0.6666666666666665; 'support': 11}; '1.0': {'precision': 0.8; 'recall': 0.9523809523809523; 'f1-score': 0.8695652173913043; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8285714285714285; 'recall': 0.7489177489177489; 'f1-score': 0.7681159420289854; 'support': 32}; 'weighted avg': {'precision': 0.8196428571428571; 'recall': 0.8125; 'f1-score': 0.7998188405797101; 'support': 32}}
l: 5,1,CNF,1,284,32,4,[71; 71],222,0.420275,0.812500,1,[X26 < 0.999945],{'0.0': {'precision': 0.84; 'recall': 0.6116504854368932; 'f1-score': 0.7078651685393258; 'support': 103}; '1.0': {'precision': 0.8086124401913876; 'recall': 0.9337016574585635; 'f1-score': 0.8666666666666666; 'support': 181}; 'accuracy': 0.8169014084507042; 'macro avg': {'precision': 0.8243062200956938; 'recall': 0.7726760714477283; 'f1-score': 0.7872659176029961; 'support': 284}; 'weighted avg': {'precision': 0.8199959566008492; 'recall': 0.8169014084507042; 'f1-score': 0.8090731655852718; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.45454545454545453; 'f1-score': 0.625; 'support': 11}; '1.0': {'precision': 0.7777777777777778; 'recall': 1.0; 'f1-score': 0.8750000000000001; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8888888888888888; 'recall': 0.7272727272727273; 'f1-score': 0.75; 'support': 32}; 'weighted avg': {'precision': 0.8541666666666666; 'recall': 0.8125; 'f1-score': 0.7890625000000001; 'support': 32}}
l: 5,1,CNF,2,284,32,4,[71; 71],222,0.358161,0.843750,1,[X4 >= 0.041440],{'0.0': {'precision': 1.0; 'recall': 0.5196078431372549; 'f1-score': 0.6838709677419356; 'support': 102}; '1.0': {'precision': 0.7878787878787878; 'recall': 1.0; 'f1-score': 0.8813559322033898; 'support': 182}; 'accuracy': 0.8274647887323944; 'macro avg': {'precision': 0.8939393939393939; 'recall': 0.7598039215686274; 'f1-score': 0.7826134499726627; 'support': 284}; 'weighted avg': {'precision': 0.8640631668800682; 'recall': 0.8274647887323944; 'f1-score': 0.8104282336996281; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.5833333333333334; 'f1-score': 0.7368421052631579; 'support': 12}; '1.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 20}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.9; 'recall': 0.7916666666666667; 'f1-score': 0.8128654970760234; 'support': 32}; 'weighted avg': {'precision': 0.875; 'recall': 0.84375; 'f1-score': 0.8318713450292398; 'support': 32}}
l: 5,1,CNF,3,284,32,4,[71; 71],222,0.715128,0.781250,2,[X16 < -0.054150 OR X20 >= 0.072060],{'0.0': {'precision': 0.8548387096774194; 'recall': 0.5196078431372549; 'f1-score': 0.6463414634146342; 'support': 102}; '1.0': {'precision': 0.7792792792792793; 'recall': 0.9505494505494505; 'f1-score': 0.8564356435643565; 'support': 182}; 'accuracy': 0.795774647887324; 'macro avg': {'precision': 0.8170589944783493; 'recall': 0.7350786468433528; 'f1-score': 0.7513885534894953; 'support': 284}; 'weighted avg': {'precision': 0.8064168211828368; 'recall': 0.795774647887324; 'f1-score': 0.7809792830880478; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.4166666666666667; 'f1-score': 0.5882352941176471; 'support': 12}; '1.0': {'precision': 0.7407407407407407; 'recall': 1.0; 'f1-score': 0.851063829787234; 'support': 20}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.8703703703703703; 'recall': 0.7083333333333334; 'f1-score': 0.7196495619524406; 'support': 32}; 'weighted avg': {'precision': 0.8379629629629629; 'recall': 0.78125; 'f1-score': 0.7525031289111389; 'support': 32}}
l: 5,1,CNF,4,284,32,4,[71; 71],222,0.648767,0.812500,1,[X26 < 0.999945],{'0.0': {'precision': 0.8571428571428571; 'recall': 0.5882352941176471; 'f1-score': 0.6976744186046512; 'support': 102}; '1.0': {'precision': 0.8037383177570093; 'recall': 0.945054945054945; 'f1-score': 0.8686868686868686; 'support': 182}; 'accuracy': 0.8169014084507042; 'macro avg': {'precision': 0.8304405874499332; 'recall': 0.766645119586296; 'f1-score': 0.7831806436457599; 'support': 284}; 'weighted avg': {'precision': 0.8229188213392505; 'recall': 0.8169014084507042; 'f1-score': 0.80726690422072; 'support': 284}},{'0.0': {'precision': 0.8; 'recall': 0.6666666666666666; 'f1-score': 0.7272727272727272; 'support': 12}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.9; 'f1-score': 0.8571428571428572; 'support': 20}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8090909090909091; 'recall': 0.7833333333333333; 'f1-score': 0.7922077922077921; 'support': 32}; 'weighted avg': {'precision': 0.8113636363636364; 'recall': 0.8125; 'f1-score': 0.8084415584415585; 'support': 32}}
l: 5,1,CNF,5,284,32,4,[71; 71],222,0.401828,0.750000,2,[X4 >= 0.418075 OR X12 >= 0.354740],{'0.0': {'precision': 0.875; 'recall': 0.5490196078431373; 'f1-score': 0.674698795180723; 'support': 102}; '1.0': {'precision': 0.7909090909090909; 'recall': 0.9560439560439561; 'f1-score': 0.8656716417910447; 'support': 182}; 'accuracy': 0.8098591549295775; 'macro avg': {'precision': 0.8329545454545455; 'recall': 0.7525317819435466; 'f1-score': 0.7701852184858838; 'support': 284}; 'weighted avg': {'precision': 0.8211107554417413; 'recall': 0.8098591549295775; 'f1-score': 0.7970828025155067; 'support': 284}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.4166666666666667; 'f1-score': 0.5555555555555556; 'support': 12}; '1.0': {'precision': 0.7307692307692307; 'recall': 0.95; 'f1-score': 0.8260869565217392; 'support': 20}; 'accuracy': 0.75; 'macro avg': {'precision': 0.782051282051282; 'recall': 0.6833333333333333; 'f1-score': 0.6908212560386474; 'support': 32}; 'weighted avg': {'precision': 0.7692307692307692; 'recall': 0.75; 'f1-score': 0.7246376811594204; 'support': 32}}
l: 5,1,CNF,6,285,31,4,[71; 72],222,0.371742,0.741935,2,[X11 >= 0.001845 OR X14 >= 0.239955],{'0.0': {'precision': 0.9607843137254902; 'recall': 0.47572815533980584; 'f1-score': 0.6363636363636364; 'support': 103}; '1.0': {'precision': 0.7692307692307693; 'recall': 0.989010989010989; 'f1-score': 0.8653846153846154; 'support': 182}; 'accuracy': 0.8035087719298246; 'macro avg': {'precision': 0.8650075414781297; 'recall': 0.7323695721753974; 'f1-score': 0.7508741258741258; 'support': 285}; 'weighted avg': {'precision': 0.8384588923288614; 'recall': 0.8035087719298246; 'f1-score': 0.7826156299840511; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.2727272727272727; 'f1-score': 0.42857142857142855; 'support': 11}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 20}; 'accuracy': 0.7419354838709677; 'macro avg': {'precision': 0.8571428571428572; 'recall': 0.6363636363636364; 'f1-score': 0.6309523809523809; 'support': 31}; 'weighted avg': {'precision': 0.815668202764977; 'recall': 0.7419354838709677; 'f1-score': 0.6897081413210445; 'support': 31}}
l: 5,1,CNF,7,285,31,4,[71; 72],222,0.590611,0.870968,1,[X4 >= 0.418075],{'0.0': {'precision': 0.8591549295774648; 'recall': 0.5922330097087378; 'f1-score': 0.7011494252873564; 'support': 103}; '1.0': {'precision': 0.8037383177570093; 'recall': 0.945054945054945; 'f1-score': 0.8686868686868686; 'support': 182}; 'accuracy': 0.8175438596491228; 'macro avg': {'precision': 0.8314466236672371; 'recall': 0.7686439773818414; 'f1-score': 0.7849181469871125; 'support': 285}; 'weighted avg': {'precision': 0.8237660757131738; 'recall': 0.8175438596491228; 'f1-score': 0.8081382487916062; 'support': 285}},{'0.0': {'precision': 0.8888888888888888; 'recall': 0.7272727272727273; 'f1-score': 0.7999999999999999; 'support': 11}; '1.0': {'precision': 0.8636363636363636; 'recall': 0.95; 'f1-score': 0.9047619047619048; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.8762626262626263; 'recall': 0.8386363636363636; 'f1-score': 0.8523809523809524; 'support': 31}; 'weighted avg': {'precision': 0.8725969371130662; 'recall': 0.8709677419354839; 'f1-score': 0.8675883256528417; 'support': 31}}
l: 5,1,CNF,8,285,31,4,[71; 72],222,0.421294,0.741935,1,[X4 >= 0.418075],{'0.0': {'precision': 0.8767123287671232; 'recall': 0.6213592233009708; 'f1-score': 0.7272727272727272; 'support': 103}; '1.0': {'precision': 0.8160377358490566; 'recall': 0.9505494505494505; 'f1-score': 0.8781725888324872; 'support': 182}; 'accuracy': 0.8315789473684211; 'macro avg': {'precision': 0.8463750323080899; 'recall': 0.7859543369252107; 'f1-score': 0.8027226580526072; 'support': 285}; 'weighted avg': {'precision': 0.8379657466229544; 'recall': 0.8315789473684211; 'f1-score': 0.8236368493915914; 'support': 285}},{'0.0': {'precision': 0.7142857142857143; 'recall': 0.45454545454545453; 'f1-score': 0.5555555555555556; 'support': 11}; '1.0': {'precision': 0.75; 'recall': 0.9; 'f1-score': 0.8181818181818182; 'support': 20}; 'accuracy': 0.7419354838709677; 'macro avg': {'precision': 0.7321428571428572; 'recall': 0.6772727272727272; 'f1-score': 0.6868686868686869; 'support': 31}; 'weighted avg': {'precision': 0.7373271889400922; 'recall': 0.7419354838709677; 'f1-score': 0.724991854024112; 'support': 31}}
l: 5,1,CNF,9,285,31,4,[71; 72],222,0.582715,0.774194,1,[X26 < 0.999945],{'0.0': {'precision': 0.8513513513513513; 'recall': 0.6116504854368932; 'f1-score': 0.711864406779661; 'support': 103}; '1.0': {'precision': 0.8104265402843602; 'recall': 0.9395604395604396; 'f1-score': 0.8702290076335878; 'support': 182}; 'accuracy': 0.8210526315789474; 'macro avg': {'precision': 0.8308889458178558; 'recall': 0.7756054624986664; 'f1-score': 0.7910467072066244; 'support': 285}; 'weighted avg': {'precision': 0.8252169105997991; 'recall': 0.8210526315789474; 'f1-score': 0.8129954852197124; 'support': 285}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.45454545454545453; 'f1-score': 0.5882352941176471; 'support': 11}; '1.0': {'precision': 0.76; 'recall': 0.95; 'f1-score': 0.8444444444444444; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.7966666666666666; 'recall': 0.7022727272727273; 'f1-score': 0.7163398692810458; 'support': 31}; 'weighted avg': {'precision': 0.7860215053763441; 'recall': 0.7741935483870968; 'f1-score': 0.7535315201349357; 'support': 31}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [71, 72], 'n_partitions': 4}, (mean val acc cv) 0.794153 (+- 0.041639), (mean training time) 0.490785 (+- 0.123253)
l: 5,1,CNF,0,284,32,2,[142; 142],222,0.722669,0.906250,1,[X26 < 0.999945],{'0.0': {'precision': 0.8428571428571429; 'recall': 0.5728155339805825; 'f1-score': 0.6820809248554913; 'support': 103}; '1.0': {'precision': 0.794392523364486; 'recall': 0.9392265193370166; 'f1-score': 0.8607594936708861; 'support': 181}; 'accuracy': 0.8063380281690141; 'macro avg': {'precision': 0.8186248331108144; 'recall': 0.7560210266587996; 'f1-score': 0.7714202092631888; 'support': 284}; 'weighted avg': {'precision': 0.811969480434006; 'recall': 0.8063380281690141; 'f1-score': 0.7959570549807957; 'support': 284}},{'0.0': {'precision': 0.9; 'recall': 0.8181818181818182; 'f1-score': 0.8571428571428572; 'support': 11}; '1.0': {'precision': 0.9090909090909091; 'recall': 0.9523809523809523; 'f1-score': 0.9302325581395349; 'support': 21}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.9045454545454545; 'recall': 0.8852813852813852; 'f1-score': 0.893687707641196; 'support': 32}; 'weighted avg': {'precision': 0.9059659090909091; 'recall': 0.90625; 'f1-score': 0.905107973421927; 'support': 32}}
