l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,3296,[8; 9],296,98.693101,0.726714,1,[X3 == 9],{'0': {'precision': 0.7940069812774831; 'recall': 0.8747440443489987; 'f1-score': 0.8324224133833944; 'support': 20023}; '1': {'precision': 0.41877172653534184; 'recall': 0.28452212250039366; 'f1-score': 0.3388336771048191; 'support': 6351}; 'accuracy': 0.7326154546143929; 'macro avg': {'precision': 0.6063893539064125; 'recall': 0.5796330834246961; 'f1-score': 0.5856280452441067; 'support': 26374}; 'weighted avg': {'precision': 0.703648328708008; 'recall': 0.7326154546143929; 'f1-score': 0.7135636106191102; 'support': 26374}},{'0': {'precision': 0.7937293729372937; 'recall': 0.8647191011235955; 'f1-score': 0.8277048827704884; 'support': 2225}; '1': {'precision': 0.40631163708086787; 'recall': 0.29178470254957506; 'f1-score': 0.3396537510305029; 'support': 706}; 'accuracy': 0.7267144319344934; 'macro avg': {'precision': 0.6000205050090808; 'recall': 0.5782519018365853; 'f1-score': 0.5836793169004957; 'support': 2931}; 'weighted avg': {'precision': 0.7004107371424672; 'recall': 0.7267144319344934; 'f1-score': 0.7101463365376567; 'support': 2931}}
l: 5,1,CNF,1,26374,2931,824,[32; 33],296,37.135380,0.734903,9,[X4 >= 12.500000 OR X6 == 13 OR X8 == 0 OR X8 == 1 OR X10 >= 7073.500000 OR X13 == 5 OR X13 == 24 OR X13 == 31 OR X13 == 41],{'0': {'precision': 0.8609622714467215; 'recall': 0.7784048344403935; 'f1-score': 0.8176047841368095; 'support': 20023}; '1': {'precision': 0.46354733405875953; 'recall': 0.6036844591402929; 'f1-score': 0.5244152646696758; 'support': 6351}; 'accuracy': 0.7363312353074998; 'macro avg': {'precision': 0.6622548027527405; 'recall': 0.6910446467903433; 'f1-score': 0.6710100244032426; 'support': 26374}; 'weighted avg': {'precision': 0.7652626328878779; 'recall': 0.7363312353074998; 'f1-score': 0.7470031826301831; 'support': 26374}},{'0': {'precision': 0.8638190954773869; 'recall': 0.7725842696629214; 'f1-score': 0.8156583629893238; 'support': 2225}; '1': {'precision': 0.4622741764080765; 'recall': 0.6161473087818697; 'f1-score': 0.5282331511839709; 'support': 706}; 'accuracy': 0.7349027635619243; 'macro avg': {'precision': 0.6630466359427317; 'recall': 0.6943657892223956; 'f1-score': 0.6719457570866474; 'support': 2931}; 'weighted avg': {'precision': 0.767097596718283; 'recall': 0.7349027635619243; 'f1-score': 0.7464252686411221; 'support': 2931}}
l: 5,1,CNF,2,26374,2931,824,[32; 33],296,36.637685,0.750256,8,[X3 == 7 OR X3 == 10 OR X3 == 14 OR X6 == 10 OR X10 >= 7073.500000 OR X12 >= 65.500000 OR X13 == 37 OR X13 == 41],{'0': {'precision': 0.8254410845632422; 'recall': 0.8575138590620787; 'f1-score': 0.8411718596903782; 'support': 20023}; '1': {'precision': 0.48806746815000895; 'recall': 0.42827901117934186; 'f1-score': 0.4562227440456223; 'support': 6351}; 'accuracy': 0.7541518161826041; 'macro avg': {'precision': 0.6567542763566255; 'recall': 0.6428964351207103; 'f1-score': 0.6486973018680002; 'support': 26374}; 'weighted avg': {'precision': 0.7441997166311711; 'recall': 0.7541518161826041; 'f1-score': 0.7484740575572226; 'support': 26374}},{'0': {'precision': 0.8202488202488203; 'recall': 0.8593258426966293; 'f1-score': 0.839332748024583; 'support': 2225}; '1': {'precision': 0.47833333333333333; 'recall': 0.4065155807365439; 'f1-score': 0.439509954058193; 'support': 706}; 'accuracy': 0.7502558853633572; 'macro avg': {'precision': 0.6492910767910768; 'recall': 0.6329207117165866; 'f1-score': 0.639421351041388; 'support': 2931}; 'weighted avg': {'precision': 0.7378904668669255; 'recall': 0.7502558853633572; 'f1-score': 0.743026063432201; 'support': 2931}}
l: 5,1,CNF,3,26374,2931,824,[32; 33],296,36.600174,0.690890,9,[X1 == 7 OR X3 == 2 OR X3 == 12 OR X6 == 10 OR X6 == 14 OR X7 == 5 OR X13 == 9 OR X13 == 22 OR X13 == 41],{'0': {'precision': 0.8096162931079733; 'recall': 0.7703141387404485; 'f1-score': 0.7894763781542714; 'support': 20023}; '1': {'precision': 0.37197869725522326; 'recall': 0.42890883325460555; 'f1-score': 0.3984203598069328; 'support': 6351}; 'accuracy': 0.6881019185561538; 'macro avg': {'precision': 0.5907974951815983; 'recall': 0.599611485997527; 'f1-score': 0.5939483689806021; 'support': 26374}; 'weighted avg': {'precision': 0.7042308236584847; 'recall': 0.6881019185561538; 'f1-score': 0.6953080012480779; 'support': 26374}},{'0': {'precision': 0.8141972367794188; 'recall': 0.7680898876404494; 'f1-score': 0.7904717853839038; 'support': 2225}; '1': {'precision': 0.3798076923076923; 'recall': 0.4475920679886686; 'f1-score': 0.4109232769830949; 'support': 706}; 'accuracy': 0.6908904810644831; 'macro avg': {'precision': 0.5970024645435555; 'recall': 0.607840977814559; 'f1-score': 0.6006975311834993; 'support': 2931}; 'weighted avg': {'precision': 0.7095643407040046; 'recall': 0.690890481064483; 'f1-score': 0.6990486373351249; 'support': 2931}}
l: 5,1,CNF,4,26374,2931,824,[32; 33],296,35.508943,0.777550,7,[X1 == 1 OR X1 == 5 OR X3 == 7 OR X10 >= 3048.000000 OR X11 >= 1820.500000 OR X13 == 18 OR X13 == 31],{'0': {'precision': 0.8272723071946768; 'recall': 0.8941217599760276; 'f1-score': 0.8593990015360983; 'support': 20023}; '1': {'precision': 0.5520811324741179; 'recall': 0.41143127066603685; 'f1-score': 0.4714904366654638; 'support': 6351}; 'accuracy': 0.7778873132630622; 'macro avg': {'precision': 0.6896767198343974; 'recall': 0.6527765153210322; 'f1-score': 0.6654447191007811; 'support': 26374}; 'weighted avg': {'precision': 0.7610048031888275; 'recall': 0.7778873132630622; 'f1-score': 0.7659885482300621; 'support': 26374}},{'0': {'precision': 0.8303233935321294; 'recall': 0.8885393258426967; 'f1-score': 0.8584455058619194; 'support': 2225}; '1': {'precision': 0.5490909090909091; 'recall': 0.42776203966005666; 'f1-score': 0.48089171974522293; 'support': 706}; 'accuracy': 0.7775503241214603; 'macro avg': {'precision': 0.6897071513115192; 'recall': 0.6581506827513767; 'f1-score': 0.6696686128035712; 'support': 2931}; 'weighted avg': {'precision': 0.7625819626158886; 'recall': 0.7775503241214603; 'f1-score': 0.7675028333957344; 'support': 2931}}
l: 5,1,CNF,5,26375,2930,824,[32; 33],296,35.934759,0.801024,9,[X1 == 5 OR X3 == 14 OR X10 >= 7073.500000 OR X13 == 2 OR X13 == 9 OR X13 == 10 OR X13 == 11 OR X13 == 18 OR X13 == 30],{'0': {'precision': 0.8084837240681396; 'recall': 0.957598761424362; 'f1-score': 0.8767461533185485; 'support': 20023}; '1': {'precision': 0.6807070327190673; 'recall': 0.28494962216624686; 'f1-score': 0.40173121740095435; 'support': 6352}; 'accuracy': 0.7956018957345972; 'macro avg': {'precision': 0.7445953783936035; 'recall': 0.6212741917953044; 'f1-score': 0.6392386853597515; 'support': 26375}; 'weighted avg': {'precision': 0.777710736638782; 'recall': 0.7956018957345972; 'f1-score': 0.7623463477091246; 'support': 26375}},{'0': {'precision': 0.8114567526555387; 'recall': 0.9613483146067415; 'f1-score': 0.8800658300761162; 'support': 2225}; '1': {'precision': 0.7074829931972789; 'recall': 0.2950354609929078; 'f1-score': 0.41641641641641647; 'support': 705}; 'accuracy': 0.8010238907849829; 'macro avg': {'precision': 0.7594698729264089; 'recall': 0.6281918877998247; 'f1-score': 0.6482411232462664; 'support': 2930}; 'weighted avg': {'precision': 0.7864391757210427; 'recall': 0.8010238907849829; 'f1-score': 0.7685051349805229; 'support': 2930}}
l: 5,1,CNF,6,26375,2930,824,[32; 33],296,35.373751,0.767918,10,[X3 == 10 OR X3 == 12 OR X6 == 4 OR X6 == 13 OR X10 >= 7073.500000 OR X13 == 8 OR X13 == 11 OR X13 == 22 OR X13 == 34 OR X13 == 41],{'0': {'precision': 0.8418291596555478; 'recall': 0.8495230484942317; 'f1-score': 0.8456586044892987; 'support': 20023}; '1': {'precision': 0.5115902091100665; 'recall': 0.4968513853904282; 'f1-score': 0.5041130900087852; 'support': 6352}; 'accuracy': 0.7645876777251185; 'macro avg': {'precision': 0.6767096843828071; 'recall': 0.67318721694233; 'f1-score': 0.674885847249042; 'support': 26375}; 'weighted avg': {'precision': 0.7622963515469261; 'recall': 0.7645876777251185; 'f1-score': 0.7634027899687217; 'support': 26375}},{'0': {'precision': 0.8425720620842572; 'recall': 0.8539325842696629; 'f1-score': 0.8482142857142857; 'support': 2225}; '1': {'precision': 0.5185185185185185; 'recall': 0.49645390070921985; 'f1-score': 0.5072463768115941; 'support': 705}; 'accuracy': 0.7679180887372014; 'macro avg': {'precision': 0.6805452903013878; 'recall': 0.6751932424894413; 'f1-score': 0.6777303312629399; 'support': 2930}; 'weighted avg': {'precision': 0.7646001343662211; 'recall': 0.7679180887372014; 'f1-score': 0.7661725192376996; 'support': 2930}}
l: 5,1,CNF,7,26375,2930,824,[32; 33],296,35.460239,0.784983,10,[X1 == 5 OR X3 == 8 OR X3 == 10 OR X5 == 1 OR X10 >= 4973.500000 OR X11 >= 1820.500000 OR X13 == 20 OR X13 == 22 OR X13 == 24 OR X13 == 34],{'0': {'precision': 0.8272033936549483; 'recall': 0.9154472356789692; 'f1-score': 0.869091081503959; 'support': 20023}; '1': {'precision': 0.5984345351043643; 'recall': 0.3971977329974811; 'f1-score': 0.4774791824375473; 'support': 6352}; 'accuracy': 0.7906350710900474; 'macro avg': {'precision': 0.7128189643796563; 'recall': 0.6563224843382252; 'f1-score': 0.6732851319707531; 'support': 26375}; 'weighted avg': {'precision': 0.7721080461852494; 'recall': 0.7906350710900474; 'f1-score': 0.7747775731487041; 'support': 26375}},{'0': {'precision': 0.8235294117647058; 'recall': 0.9123595505617977; 'f1-score': 0.8656716417910448; 'support': 2225}; '1': {'precision': 0.5806451612903226; 'recall': 0.3829787234042553; 'f1-score': 0.46153846153846156; 'support': 705}; 'accuracy': 0.7849829351535836; 'macro avg': {'precision': 0.7020872865275143; 'recall': 0.6476691369830265; 'f1-score': 0.6636050516647531; 'support': 2930}; 'weighted avg': {'precision': 0.7650879794833269; 'recall': 0.7849829351535836; 'f1-score': 0.7684314055869249; 'support': 2930}}
l: 5,1,CNF,8,26375,2930,824,[32; 33],296,44.712265,0.680887,15,[X1 == 5 OR X1 == 7 OR X3 == 5 OR X3 == 7 OR X5 == 1 OR X6 == 4 OR X8 == 0 OR X13 == 9 OR X13 == 20 OR X13 == 23 OR X13 == 33 OR X13 == 34 OR X13 == 38 OR X13 == 40 OR X13 == 41],{'0': {'precision': 0.8005412448631853; 'recall': 0.7977427087495006; 'f1-score': 0.7991395267397069; 'support': 20024}; '1': {'precision': 0.36925712505840214; 'recall': 0.3733270351125807; 'f1-score': 0.37128092702787346; 'support': 6351}; 'accuracy': 0.6955450236966825; 'macro avg': {'precision': 0.5848991849607937; 'recall': 0.5855348719310407; 'f1-score': 0.5852102268837902; 'support': 26375}; 'weighted avg': {'precision': 0.6966896640146478; 'recall': 0.6955450236966825; 'f1-score': 0.6961127981417978; 'support': 26375}},{'0': {'precision': 0.7933545744196632; 'recall': 0.7837230215827338; 'f1-score': 0.7885093870165122; 'support': 2224}; '1': {'precision': 0.34379263301500684; 'recall': 0.35694050991501414; 'f1-score': 0.3502432244614315; 'support': 706}; 'accuracy': 0.6808873720136519; 'macro avg': {'precision': 0.568573603717335; 'recall': 0.570331765748874; 'f1-score': 0.5693763057389718; 'support': 2930}; 'weighted avg': {'precision': 0.6850300929754013; 'recall': 0.6808873720136519; 'f1-score': 0.6829066870970969; 'support': 2930}}
l: 5,1,CNF,9,26375,2930,824,[32; 33],296,34.336651,0.743003,9,[X3 == 8 OR X6 == 10 OR X8 == 0 OR X10 >= 5505.500000 OR X13 == 1 OR X13 == 3 OR X13 == 21 OR X13 == 23 OR X13 == 41],{'0': {'precision': 0.8187437113698434; 'recall': 0.8533759488613664; 'f1-score': 0.8357011859640544; 'support': 20024}; '1': {'precision': 0.46656976744186046; 'recall': 0.4043457723193198; 'f1-score': 0.43323492197385066; 'support': 6351}; 'accuracy': 0.7452511848341232; 'macro avg': {'precision': 0.6426567394058519; 'recall': 0.6288608605903431; 'f1-score': 0.6344680539689526; 'support': 26375}; 'weighted avg': {'precision': 0.7339415609286446; 'recall': 0.7452511848341232; 'f1-score': 0.738788835533655; 'support': 26375}},{'0': {'precision': 0.8188123103597746; 'recall': 0.8493705035971223; 'f1-score': 0.8338115206356214; 'support': 2224}; '1': {'precision': 0.4622792937399679; 'recall': 0.40793201133144474; 'f1-score': 0.43340857787810383; 'support': 706}; 'accuracy': 0.7430034129692833; 'macro avg': {'precision': 0.6405458020498713; 'recall': 0.6286512574642835; 'f1-score': 0.6336100492568626; 'support': 2930}; 'weighted avg': {'precision': 0.7329036722254458; 'recall': 0.7430034129692833; 'f1-score': 0.7373321767493389; 'support': 2930}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [32, 33], 'n_partitions': 824}, (mean val acc cv) 0.742572 (+- 0.040007), (mean training time) 36.932932 (+- 2.749667)
l: 5,1,CNF,0,26374,2931,412,[64; 65],296,25.561004,0.760832,10,[X0 >= 61.500000 OR X1 == 5 OR X3 == 10 OR X6 == 11 OR X10 >= 5119.000000 OR X11 >= 1881.500000 OR X13 == 1 OR X13 == 10 OR X13 == 24 OR X13 == 41],{'0': {'precision': 0.8238269828746462; 'recall': 0.8865304899365729; 'f1-score': 0.854029348087563; 'support': 20023}; '1': {'precision': 0.5293142738761135; 'recall': 0.40229885057471265; 'f1-score': 0.4571479692252639; 'support': 6351}; 'accuracy': 0.7699249260635475; 'macro avg': {'precision': 0.6765706283753798; 'recall': 0.6444146702556428; 'f1-score': 0.6555886586564135; 'support': 26374}; 'weighted avg': {'precision': 0.7529067502648911; 'recall': 0.7699249260635475; 'f1-score': 0.7584581932701496; 'support': 26374}},{'0': {'precision': 0.8204373423044575; 'recall': 0.8768539325842697; 'f1-score': 0.8477080165109712; 'support': 2225}; '1': {'precision': 0.5045207956600362; 'recall': 0.3951841359773371; 'f1-score': 0.44320889594916596; 'support': 706}; 'accuracy': 0.7608324803821221; 'macro avg': {'precision': 0.6624790689822468; 'recall': 0.6360190342808034; 'f1-score': 0.6454584562300686; 'support': 2931}; 'weighted avg': {'precision': 0.7443414426350746; 'recall': 0.7608324803821221; 'f1-score': 0.7502749291289738; 'support': 2931}}
l: 5,1,CNF,1,26374,2931,412,[64; 65],296,25.788430,0.751279,10,[X1 == 5 OR X3 == 10 OR X7 == 5 OR X10 >= 5505.500000 OR X12 >= 49.500000 OR X13 == 10 OR X13 == 17 OR X13 == 24 OR X13 == 36 OR X13 == 38],{'0': {'precision': 0.8528850233347476; 'recall': 0.8031763472007192; 'f1-score': 0.8272846523830346; 'support': 20023}; '1': {'precision': 0.4757914338919926; 'recall': 0.5632183908045977; 'f1-score': 0.5158266637825366; 'support': 6351}; 'accuracy': 0.7453931902631379; 'macro avg': {'precision': 0.6643382286133701; 'recall': 0.6831973690026585; 'f1-score': 0.6715556580827856; 'support': 26374}; 'weighted avg': {'precision': 0.7620788738484756; 'recall': 0.7453931902631379; 'f1-score': 0.7522839059812084; 'support': 26374}},{'0': {'precision': 0.8638132295719845; 'recall': 0.7982022471910112; 'f1-score': 0.8297126839523477; 'support': 2225}; '1': {'precision': 0.4868571428571429; 'recall': 0.603399433427762; 'f1-score': 0.538899430740038; 'support': 706}; 'accuracy': 0.7512794268167861; 'macro avg': {'precision': 0.6753351862145637; 'recall': 0.7008008403093866; 'f1-score': 0.6843060573461928; 'support': 2931}; 'weighted avg': {'precision': 0.7730145270060758; 'recall': 0.7512794268167861; 'f1-score': 0.7596635004764382; 'support': 2931}}
l: 5,1,CNF,2,26374,2931,412,[64; 65],296,25.503845,0.787786,14,[X1 == 5 OR X3 == 10 OR X5 == 1 OR X7 == 5 OR X10 >= 4932.500000 OR X13 == 9 OR X13 == 11 OR X13 == 17 OR X13 == 20 OR X13 == 21 OR X13 == 24 OR X13 == 25 OR X13 == 34 OR X13 == 41],{'0': {'precision': 0.821633807797719; 'recall': 0.9282824751535734; 'f1-score': 0.8717082893656936; 'support': 20023}; '1': {'precision': 0.6172707889125799; 'recall': 0.3646669815777043; 'f1-score': 0.45847767989706023; 'support': 6351}; 'accuracy': 0.792560855387882; 'macro avg': {'precision': 0.7194522983551495; 'recall': 0.6464747283656389; 'f1-score': 0.6650929846313769; 'support': 26374}; 'weighted avg': {'precision': 0.7724221018395967; 'recall': 0.792560855387882; 'f1-score': 0.7722001525364188; 'support': 26374}},{'0': {'precision': 0.8207282913165266; 'recall': 0.9217977528089888; 'f1-score': 0.8683319220999153; 'support': 2225}; '1': {'precision': 0.5972222222222222; 'recall': 0.3654390934844193; 'f1-score': 0.45342706502636204; 'support': 706}; 'accuracy': 0.7877857386557489; 'macro avg': {'precision': 0.7089752567693743; 'recall': 0.643618423146704; 'f1-score': 0.6608794935631387; 'support': 2931}; 'weighted avg': {'precision': 0.7668916196070148; 'recall': 0.7877857386557489; 'f1-score': 0.7683923693554838; 'support': 2931}}
l: 5,1,CNF,3,26374,2931,412,[64; 65],296,26.150889,0.792903,11,[X3 == 10 OR X5 == 1 OR X10 >= 3048.000000 OR X11 >= 1820.500000 OR X12 >= 65.500000 OR X13 == 1 OR X13 == 2 OR X13 == 3 OR X13 == 17 OR X13 == 22 OR X13 == 34],{'0': {'precision': 0.8226644360306419; 'recall': 0.9332267891924287; 'f1-score': 0.8744647495144724; 'support': 20023}; '1': {'precision': 0.6346994535519126; 'recall': 0.36576917020941585; 'f1-score': 0.46408950154829687; 'support': 6351}; 'accuracy': 0.7965799651171609; 'macro avg': {'precision': 0.7286819447912772; 'recall': 0.6494979797009223; 'f1-score': 0.6692771255313846; 'support': 26374}; 'weighted avg': {'precision': 0.7774014647815932; 'recall': 0.7965799651171609; 'f1-score': 0.7756441989785969; 'support': 26374}},{'0': {'precision': 0.8167580266249022; 'recall': 0.9375280898876405; 'f1-score': 0.872985980330613; 'support': 2225}; '1': {'precision': 0.6312997347480106; 'recall': 0.3371104815864023; 'f1-score': 0.43951985226223456; 'support': 706}; 'accuracy': 0.7929034459228932; 'macro avg': {'precision': 0.7240288806864563; 'recall': 0.6373192857370213; 'f1-score': 0.6562529162964238; 'support': 2931}; 'weighted avg': {'precision': 0.7720860532147741; 'recall': 0.7929034459228932; 'f1-score': 0.7685755107242414; 'support': 2931}}
l: 5,1,CNF,4,26374,2931,412,[64; 65],296,26.015181,0.762197,11,[X1 == 5 OR X3 == 10 OR X6 == 4 OR X6 == 11 OR X8 == 1 OR X10 >= 7073.500000 OR X11 >= 1881.500000 OR X13 == 10 OR X13 == 11 OR X13 == 22 OR X13 == 41],{'0': {'precision': 0.8493620454889304; 'recall': 0.8411326973979923; 'f1-score': 0.8452273411623005; 'support': 20023}; '1': {'precision': 0.5139801375095493; 'recall': 0.5296803652968036; 'f1-score': 0.521712158808933; 'support': 6351}; 'accuracy': 0.7661333131113975; 'macro avg': {'precision': 0.6816710914992399; 'recall': 0.685406531347398; 'f1-score': 0.6834697499856167; 'support': 26374}; 'weighted avg': {'precision': 0.7686002915806476; 'recall': 0.7661333131113975; 'f1-score': 0.7673231581363569; 'support': 26374}},{'0': {'precision': 0.8533765032377428; 'recall': 0.8292134831460675; 'f1-score': 0.8411214953271028; 'support': 2225}; '1': {'precision': 0.505851755526658; 'recall': 0.5509915014164306; 'f1-score': 0.5274576271186441; 'support': 706}; 'accuracy': 0.7621972023200273; 'macro avg': {'precision': 0.6796141293822004; 'recall': 0.6901024922812491; 'f1-score': 0.6842895612228734; 'support': 2931}; 'weighted avg': {'precision': 0.7696670280128961; 'recall': 0.7621972023200273; 'f1-score': 0.7655682060213465; 'support': 2931}}
l: 5,1,CNF,5,26375,2930,412,[64; 65],296,26.054232,0.778840,4,[X3 == 8 OR X10 >= 6618.500000 OR X13 == 21 OR X13 == 41],{'0': {'precision': 0.7936284066868544; 'recall': 0.9555011736503022; 'f1-score': 0.867074552458645; 'support': 20023}; '1': {'precision': 0.6071428571428571; 'recall': 0.21678211586901763; 'f1-score': 0.31948955916473315; 'support': 6352}; 'accuracy': 0.7775924170616114; 'macro avg': {'precision': 0.7003856319148558; 'recall': 0.5861416447596599; 'f1-score': 0.593282055811689; 'support': 26375}; 'weighted avg': {'precision': 0.7487163228687134; 'recall': 0.7775924170616114; 'f1-score': 0.7351974007087709; 'support': 26375}},{'0': {'precision': 0.794106676613204; 'recall': 0.9568539325842697; 'f1-score': 0.867916836526702; 'support': 2225}; '1': {'precision': 0.6144578313253012; 'recall': 0.2170212765957447; 'f1-score': 0.3207547169811321; 'support': 705}; 'accuracy': 0.778839590443686; 'macro avg': {'precision': 0.7042822539692526; 'recall': 0.5869376045900072; 'f1-score': 0.594335776753917; 'support': 2930}; 'weighted avg': {'precision': 0.7508805892657734; 'recall': 0.778839590443686; 'f1-score': 0.7362617872845086; 'support': 2930}}
l: 5,1,CNF,6,26375,2930,412,[64; 65],296,25.722077,0.750171,10,[X1 == 7 OR X3 == 7 OR X6 == 11 OR X10 >= 4401.000000 OR X11 >= 2384.500000 OR X13 == 3 OR X13 == 11 OR X13 == 12 OR X13 == 17 OR X13 == 18],{'0': {'precision': 0.8024082466897716; 'recall': 0.9019128002796784; 'f1-score': 0.8492558019233934; 'support': 20023}; '1': {'precision': 0.4923752907728095; 'recall': 0.29990554156171284; 'f1-score': 0.3727619606692104; 'support': 6352}; 'accuracy': 0.7569289099526066; 'macro avg': {'precision': 0.6473917687312906; 'recall': 0.6009091709206956; 'f1-score': 0.6110088812963019; 'support': 26375}; 'weighted avg': {'precision': 0.7277417315813529; 'recall': 0.7569289099526066; 'f1-score': 0.7344998254439026; 'support': 26375}},{'0': {'precision': 0.798719487795118; 'recall': 0.8970786516853932; 'f1-score': 0.8450465707027943; 'support': 2225}; '1': {'precision': 0.46867749419953597; 'recall': 0.2865248226950355; 'f1-score': 0.35563380281690143; 'support': 705}; 'accuracy': 0.7501706484641638; 'macro avg': {'precision': 0.633698490997327; 'recall': 0.5918017371902143; 'f1-score': 0.6003401867598479; 'support': 2930}; 'weighted avg': {'precision': 0.7193066531586383; 'recall': 0.7501706484641638; 'f1-score': 0.7272868432763253; 'support': 2930}}
