l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],158,1.548115,0.603774,3,[X2 >= 1.400000 OR X2 < 0.800000 OR X6 < 19.000000],{'0.0': {'precision': 0.3945578231292517; 'recall': 0.43283582089552236; 'f1-score': 0.4128113879003559; 'support': 134}; '1.0': {'precision': 0.7632398753894081; 'recall': 0.7335329341317365; 'f1-score': 0.7480916030534351; 'support': 334}; 'accuracy': 0.6474358974358975; 'macro avg': {'precision': 0.5788988492593299; 'recall': 0.5831843775136294; 'f1-score': 0.5804514954768956; 'support': 468}; 'weighted avg': {'precision': 0.6576770655542351; 'recall': 0.6474358974358974; 'f1-score': 0.6520925670908013; 'support': 468}},{'0.0': {'precision': 0.3125; 'recall': 0.3333333333333333; 'f1-score': 0.3225806451612903; 'support': 15}; '1.0': {'precision': 0.7297297297297297; 'recall': 0.7105263157894737; 'f1-score': 0.7200000000000001; 'support': 38}; 'accuracy': 0.6037735849056604; 'macro avg': {'precision': 0.5211148648648649; 'recall': 0.5219298245614035; 'f1-score': 0.5212903225806452; 'support': 53}; 'weighted avg': {'precision': 0.6116458439571646; 'recall': 0.6037735849056604; 'f1-score': 0.607522824102252; 'support': 53}}
l: 5,1,CNF,1,469,52,14,[33; 34],158,0.634472,0.692308,6,[X0 >= 60.000000 OR X2 >= 1.400000 OR X4 >= 512.600000 OR X4 < 167.600000 OR X5 >= 53.600000 OR X6 >= 34.000000],{'0.0': {'precision': 0.39759036144578314; 'recall': 0.24444444444444444; 'f1-score': 0.30275229357798167; 'support': 135}; '1.0': {'precision': 0.7357512953367875; 'recall': 0.8502994011976048; 'f1-score': 0.7888888888888889; 'support': 334}; 'accuracy': 0.67590618336887; 'macro avg': {'precision': 0.5666708283912854; 'recall': 0.5473719228210246; 'f1-score': 0.5458205912334353; 'support': 469}; 'weighted avg': {'precision': 0.6384128602082468; 'recall': 0.67590618336887; 'f1-score': 0.6489561802173057; 'support': 469}},{'0.0': {'precision': 0.375; 'recall': 0.21428571428571427; 'f1-score': 0.2727272727272727; 'support': 14}; '1.0': {'precision': 0.75; 'recall': 0.868421052631579; 'f1-score': 0.8048780487804879; 'support': 38}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5625; 'recall': 0.5413533834586466; 'f1-score': 0.5388026607538803; 'support': 52}; 'weighted avg': {'precision': 0.6490384615384616; 'recall': 0.6923076923076923; 'f1-score': 0.66160668599693; 'support': 52}}
l: 5,1,CNF,2,469,52,14,[33; 34],158,0.702822,0.615385,4,[X0 >= 66.000000 OR X2 >= 1.400000 OR X2 < 0.800000 OR X7 < 5.600000],{'0.0': {'precision': 0.43703703703703706; 'recall': 0.44029850746268656; 'f1-score': 0.4386617100371747; 'support': 134}; '1.0': {'precision': 0.7754491017964071; 'recall': 0.7731343283582089; 'f1-score': 0.7742899850523168; 'support': 335}; 'accuracy': 0.6780383795309168; 'macro avg': {'precision': 0.6062430694167221; 'recall': 0.6067164179104477; 'f1-score': 0.6064758475447458; 'support': 469}; 'weighted avg': {'precision': 0.678759940436587; 'recall': 0.6780383795309168; 'f1-score': 0.6783961921908477; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.3333333333333333; 'f1-score': 0.3333333333333333; 'support': 15}; '1.0': {'precision': 0.7297297297297297; 'recall': 0.7297297297297297; 'f1-score': 0.7297297297297297; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5315315315315315; 'recall': 0.5315315315315315; 'f1-score': 0.5315315315315315; 'support': 52}; 'weighted avg': {'precision': 0.6153846153846154; 'recall': 0.6153846153846154; 'f1-score': 0.6153846153846154; 'support': 52}}
l: 5,1,CNF,3,469,52,14,[33; 34],158,0.776305,0.730769,6,[X3 >= 0.600000 OR X4 >= 236.800000 OR X5 < 18.000000 OR X6 >= 105.000000 OR X7 >= 7.900000 OR X9 >= 1.308000],{'0.0': {'precision': 0.4426229508196721; 'recall': 0.40298507462686567; 'f1-score': 0.421875; 'support': 134}; '1.0': {'precision': 0.7694524495677233; 'recall': 0.7970149253731343; 'f1-score': 0.7829912023460409; 'support': 335}; 'accuracy': 0.6844349680170576; 'macro avg': {'precision': 0.6060377001936977; 'recall': 0.6; 'f1-score': 0.6024331011730204; 'support': 469}; 'weighted avg': {'precision': 0.6760725927825659; 'recall': 0.6844349680170576; 'f1-score': 0.6798151445328864; 'support': 469}},{'0.0': {'precision': 0.5333333333333333; 'recall': 0.5333333333333333; 'f1-score': 0.5333333333333333; 'support': 15}; '1.0': {'precision': 0.8108108108108109; 'recall': 0.8108108108108109; 'f1-score': 0.8108108108108109; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6720720720720721; 'recall': 0.6720720720720721; 'f1-score': 0.6720720720720721; 'support': 52}; 'weighted avg': {'precision': 0.7307692307692307; 'recall': 0.7307692307692307; 'f1-score': 0.7307692307692307; 'support': 52}}
l: 5,1,CNF,4,469,52,14,[33; 34],158,0.587190,0.634615,5,[X4 < 182.000000 OR X5 < 30.000000 OR X8 >= 3.900000 OR X8 < 2.500000 OR X9 < 0.900000],{'0.0': {'precision': 0.2077922077922078; 'recall': 0.11940298507462686; 'f1-score': 0.15165876777251186; 'support': 134}; '1.0': {'precision': 0.6989795918367347; 'recall': 0.817910447761194; 'f1-score': 0.7537826685006878; 'support': 335}; 'accuracy': 0.6183368869936035; 'macro avg': {'precision': 0.4533858998144713; 'recall': 0.46865671641791046; 'f1-score': 0.4527207181365998; 'support': 469}; 'weighted avg': {'precision': 0.5586403392525843; 'recall': 0.6183368869936035; 'f1-score': 0.5817472682926375; 'support': 469}},{'0.0': {'precision': 0.16666666666666666; 'recall': 0.06666666666666667; 'f1-score': 0.09523809523809522; 'support': 15}; '1.0': {'precision': 0.6956521739130435; 'recall': 0.8648648648648649; 'f1-score': 0.7710843373493975; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.43115942028985504; 'recall': 0.4657657657657658; 'f1-score': 0.4331612162937464; 'support': 52}; 'weighted avg': {'precision': 0.5430602006688964; 'recall': 0.6346153846153846; 'f1-score': 0.5761286905865218; 'support': 52}}
l: 5,1,CNF,5,469,52,14,[33; 34],158,0.712654,0.596154,6,[X2 < 0.800000 OR X3 < 0.200000 OR X5 < 30.000000 OR X6 >= 71.600000 OR X9 >= 1.308000 OR X9 < 0.900000],{'0.0': {'precision': 0.41509433962264153; 'recall': 0.16417910447761194; 'f1-score': 0.23529411764705882; 'support': 134}; '1.0': {'precision': 0.7307692307692307; 'recall': 0.9074626865671642; 'f1-score': 0.8095872170439413; 'support': 335}; 'accuracy': 0.6950959488272921; 'macro avg': {'precision': 0.5729317851959361; 'recall': 0.5358208955223881; 'f1-score': 0.5224406673455001; 'support': 469}; 'weighted avg': {'precision': 0.6405764047273481; 'recall': 0.6950959488272921; 'f1-score': 0.6455034743591177; 'support': 469}},{'0.0': {'precision': 0.2; 'recall': 0.13333333333333333; 'f1-score': 0.16; 'support': 15}; '1.0': {'precision': 0.6904761904761905; 'recall': 0.7837837837837838; 'f1-score': 0.7341772151898734; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.4452380952380952; 'recall': 0.45855855855855854; 'f1-score': 0.44708860759493674; 'support': 52}; 'weighted avg': {'precision': 0.548992673992674; 'recall': 0.5961538461538461; 'f1-score': 0.5685491723466407; 'support': 52}}
l: 5,1,CNF,6,469,52,14,[33; 34],158,0.690519,0.653846,6,[X2 >= 1.400000 OR X4 >= 512.600000 OR X5 >= 43.000000 OR X6 < 19.000000 OR X7 < 5.600000 OR X9 < 0.900000],{'0.0': {'precision': 0.5142857142857142; 'recall': 0.40298507462686567; 'f1-score': 0.4518828451882845; 'support': 134}; '1.0': {'precision': 0.7802197802197802; 'recall': 0.8477611940298507; 'f1-score': 0.8125894134477826; 'support': 335}; 'accuracy': 0.720682302771855; 'macro avg': {'precision': 0.6472527472527472; 'recall': 0.6253731343283582; 'f1-score': 0.6322361293180335; 'support': 469}; 'weighted avg': {'precision': 0.7042386185243329; 'recall': 0.720682302771855; 'f1-score': 0.7095303939450688; 'support': 469}},{'0.0': {'precision': 0.36363636363636365; 'recall': 0.26666666666666666; 'f1-score': 0.30769230769230765; 'support': 15}; '1.0': {'precision': 0.7317073170731707; 'recall': 0.8108108108108109; 'f1-score': 0.7692307692307694; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5476718403547671; 'recall': 0.5387387387387388; 'f1-score': 0.5384615384615385; 'support': 52}; 'weighted avg': {'precision': 0.6255330035817841; 'recall': 0.6538461538461539; 'f1-score': 0.636094674556213; 'support': 52}}
l: 5,1,CNF,7,469,52,14,[33; 34],158,0.588974,0.711538,5,[X0 >= 66.000000 OR X2 >= 1.000000 OR X3 >= 1.000000 OR X5 >= 74.000000 OR X7 < 5.100000],{'0.0': {'precision': 0.4588235294117647; 'recall': 0.582089552238806; 'f1-score': 0.5131578947368421; 'support': 134}; '1.0': {'precision': 0.8127090301003345; 'recall': 0.7253731343283583; 'f1-score': 0.7665615141955836; 'support': 335}; 'accuracy': 0.6844349680170576; 'macro avg': {'precision': 0.6357662797560496; 'recall': 0.6537313432835821; 'f1-score': 0.6398597044662129; 'support': 469}; 'weighted avg': {'precision': 0.7115988870464575; 'recall': 0.6844349680170576; 'f1-score': 0.6941604800645146; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.6666666666666666; 'f1-score': 0.5714285714285715; 'support': 15}; '1.0': {'precision': 0.84375; 'recall': 0.7297297297297297; 'f1-score': 0.7826086956521738; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.671875; 'recall': 0.6981981981981982; 'f1-score': 0.6770186335403727; 'support': 52}; 'weighted avg': {'precision': 0.7445913461538461; 'recall': 0.7115384615384616; 'f1-score': 0.7216913521261348; 'support': 52}}
l: 5,1,CNF,8,469,52,14,[33; 34],158,0.700714,0.653846,3,[X0 >= 66.000000 OR X3 >= 0.200000 OR X6 < 23.000000],{'0.0': {'precision': 0.4594594594594595; 'recall': 0.12686567164179105; 'f1-score': 0.19883040935672516; 'support': 134}; '1.0': {'precision': 0.7291666666666666; 'recall': 0.9402985074626866; 'f1-score': 0.8213820078226857; 'support': 335}; 'accuracy': 0.7078891257995735; 'macro avg': {'precision': 0.5943130630630631; 'recall': 0.5335820895522388; 'f1-score': 0.5101062085897055; 'support': 469}; 'weighted avg': {'precision': 0.6521074646074645; 'recall': 0.7078891257995735; 'f1-score': 0.643510122546697; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.6938775510204082; 'recall': 0.918918918918919; 'f1-score': 0.7906976744186046; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.3469387755102041; 'recall': 0.4594594594594595; 'f1-score': 0.3953488372093023; 'support': 52}; 'weighted avg': {'precision': 0.4937205651491366; 'recall': 0.6538461538461539; 'f1-score': 0.5626118067978533; 'support': 52}}
l: 5,1,CNF,9,469,52,14,[33; 34],158,0.769443,0.788462,7,[X0 >= 66.000000 OR X2 < 0.700000 OR X3 >= 0.600000 OR X4 >= 282.000000 OR X5 >= 74.000000 OR X6 >= 54.000000 OR X7 < 5.100000],{'0.0': {'precision': 0.5036496350364964; 'recall': 0.5149253731343284; 'f1-score': 0.5092250922509226; 'support': 134}; '1.0': {'precision': 0.8042168674698795; 'recall': 0.7970149253731343; 'f1-score': 0.8005997001499252; 'support': 335}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.6539332512531879; 'recall': 0.6559701492537313; 'f1-score': 0.654912396200424; 'support': 469}; 'weighted avg': {'precision': 0.7183405153460558; 'recall': 0.7164179104477612; 'f1-score': 0.7173498121787816; 'support': 469}},{'0.0': {'precision': 0.6428571428571429; 'recall': 0.6; 'f1-score': 0.6206896551724138; 'support': 15}; '1.0': {'precision': 0.8421052631578947; 'recall': 0.8648648648648649; 'f1-score': 0.8533333333333334; 'support': 37}; 'accuracy': 0.7884615384615384; 'macro avg': {'precision': 0.7424812030075187; 'recall': 0.7324324324324325; 'f1-score': 0.7370114942528736; 'support': 52}; 'weighted avg': {'precision': 0.7846298438403702; 'recall': 0.7884615384615384; 'f1-score': 0.7862245800176836; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [33, 34], 'n_partitions': 14}, (mean val acc cv) 0.669956 (+- 0.056923), (mean training time) 0.688867 (+- 0.062980)
l: 5,1,CNF,0,468,53,7,[66; 67],158,0.596629,0.716981,8,[X0 >= 66.000000 OR X3 < 0.200000 OR X4 >= 195.000000 OR X5 >= 74.000000 OR X5 < 18.000000 OR X6 >= 71.600000 OR X7 >= 7.900000 OR X7 < 5.100000],{'0.0': {'precision': 0.5256410256410257; 'recall': 0.30597014925373134; 'f1-score': 0.3867924528301887; 'support': 134}; '1.0': {'precision': 0.7615384615384615; 'recall': 0.8892215568862275; 'f1-score': 0.8204419889502762; 'support': 334}; 'accuracy': 0.7222222222222222; 'macro avg': {'precision': 0.6435897435897435; 'recall': 0.5975958530699794; 'f1-score': 0.6036172208902324; 'support': 468}; 'weighted avg': {'precision': 0.6939951786105633; 'recall': 0.7222222222222222; 'f1-score': 0.6962773781808494; 'support': 468}},{'0.0': {'precision': 0.5; 'recall': 0.2; 'f1-score': 0.28571428571428575; 'support': 15}; '1.0': {'precision': 0.7446808510638298; 'recall': 0.9210526315789473; 'f1-score': 0.8235294117647057; 'support': 38}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.6223404255319149; 'recall': 0.5605263157894737; 'f1-score': 0.5546218487394957; 'support': 53}; 'weighted avg': {'precision': 0.6754315535929345; 'recall': 0.7169811320754716; 'f1-score': 0.6713175836372284; 'support': 53}}
l: 5,1,CNF,1,469,52,7,[67; 67],158,1.336178,0.711538,6,[X1 OR X2 >= 1.400000 OR X3 >= 1.000000 OR X4 >= 282.000000 OR X7 >= 7.900000 OR X9 < 0.546000],{'0.0': {'precision': 0.48333333333333334; 'recall': 0.21481481481481482; 'f1-score': 0.29743589743589743; 'support': 135}; '1.0': {'precision': 0.7408312958435208; 'recall': 0.907185628742515; 'f1-score': 0.8156123822341858; 'support': 334}; 'accuracy': 0.7078891257995735; 'macro avg': {'precision': 0.6120823145884271; 'recall': 0.5610002217786649; 'f1-score': 0.5565241398350416; 'support': 469}; 'weighted avg': {'precision': 0.6667114132446395; 'recall': 0.7078891257995735; 'f1-score': 0.6664571040939535; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.14285714285714285; 'f1-score': 0.21052631578947364; 'support': 14}; '1.0': {'precision': 0.7446808510638298; 'recall': 0.9210526315789473; 'f1-score': 0.8235294117647057; 'support': 38}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.5723404255319149; 'recall': 0.5319548872180451; 'f1-score': 0.5170278637770896; 'support': 52}; 'weighted avg': {'precision': 0.6518821603927987; 'recall': 0.7115384615384616; 'f1-score': 0.6584901166944509; 'support': 52}}
l: 5,1,CNF,2,469,52,7,[67; 67],158,0.787934,0.634615,4,[X0 >= 40.000000 OR X4 >= 208.000000 OR X6 >= 192.000000 OR X7 >= 7.900000],{'0.0': {'precision': 0.5641025641025641; 'recall': 0.3283582089552239; 'f1-score': 0.4150943396226415; 'support': 134}; '1.0': {'precision': 0.7698209718670077; 'recall': 0.8985074626865671; 'f1-score': 0.8292011019283747; 'support': 335}; 'accuracy': 0.7356076759061834; 'macro avg': {'precision': 0.6669617679847859; 'recall': 0.6134328358208955; 'f1-score': 0.6221477207755081; 'support': 469}; 'weighted avg': {'precision': 0.7110442839343095; 'recall': 0.7356076759061834; 'f1-score': 0.7108848841267366; 'support': 469}},{'0.0': {'precision': 0.25; 'recall': 0.13333333333333333; 'f1-score': 0.1739130434782609; 'support': 15}; '1.0': {'precision': 0.7045454545454546; 'recall': 0.8378378378378378; 'f1-score': 0.7654320987654323; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.4772727272727273; 'recall': 0.48558558558558557; 'f1-score': 0.46967257112184657; 'support': 52}; 'weighted avg': {'precision': 0.5734265734265734; 'recall': 0.6346153846153846; 'f1-score': 0.594801602047979; 'support': 52}}
l: 5,1,CNF,3,469,52,7,[67; 67],158,1.110378,0.692308,8,[X0 >= 66.000000 OR X2 >= 1.000000 OR X2 < 0.700000 OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 512.600000 OR X5 >= 74.000000 OR X5 < 21.000000],{'0.0': {'precision': 0.5145631067961165; 'recall': 0.39552238805970147; 'f1-score': 0.44725738396624476; 'support': 134}; '1.0': {'precision': 0.7786885245901639; 'recall': 0.8507462686567164; 'f1-score': 0.8131241084165477; 'support': 335}; 'accuracy': 0.720682302771855; 'macro avg': {'precision': 0.6466258156931401; 'recall': 0.6231343283582089; 'f1-score': 0.6301907461913963; 'support': 469}; 'weighted avg': {'precision': 0.7032241195061504; 'recall': 0.720682302771855; 'f1-score': 0.708590758573604; 'support': 469}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.26666666666666666; 'f1-score': 0.33333333333333337; 'support': 15}; '1.0': {'precision': 0.7441860465116279; 'recall': 0.8648648648648649; 'f1-score': 0.8; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5943152454780362; 'recall': 0.5657657657657658; 'f1-score': 0.5666666666666667; 'support': 52}; 'weighted avg': {'precision': 0.6577221228384018; 'recall': 0.6923076923076923; 'f1-score': 0.6653846153846155; 'support': 52}}
l: 5,1,CNF,4,469,52,7,[67; 67],158,1.154941,0.653846,4,[X0 >= 60.000000 OR X4 >= 236.800000 OR X7 >= 7.900000 OR X7 < 5.100000],{'0.0': {'precision': 0.3953488372093023; 'recall': 0.5074626865671642; 'f1-score': 0.4444444444444445; 'support': 134}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.6895522388059702; 'f1-score': 0.7310126582278481; 'support': 335}; 'accuracy': 0.6375266524520256; 'macro avg': {'precision': 0.58656330749354; 'recall': 0.5985074626865672; 'f1-score': 0.5877285513361463; 'support': 469}; 'weighted avg': {'precision': 0.6685123661867848; 'recall': 0.6375266524520256; 'f1-score': 0.6491360257183042; 'support': 469}},{'0.0': {'precision': 0.44; 'recall': 0.7333333333333333; 'f1-score': 0.5499999999999999; 'support': 15}; '1.0': {'precision': 0.8518518518518519; 'recall': 0.6216216216216216; 'f1-score': 0.7187499999999999; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.6459259259259259; 'recall': 0.6774774774774774; 'f1-score': 0.6343749999999999; 'support': 52}; 'weighted avg': {'precision': 0.733048433048433; 'recall': 0.6538461538461539; 'f1-score': 0.6700721153846152; 'support': 52}}
l: 5,1,CNF,5,469,52,7,[67; 67],158,0.791166,0.634615,10,[X0 >= 66.000000 OR X0 < 23.000000 OR X2 >= 2.000000 OR X3 >= 1.000000 OR X4 >= 208.000000 OR X6 < 19.000000 OR X7 >= 7.900000 OR X7 < 5.100000 OR X8 < 2.000000 OR X9 >= 1.308000],{'0.0': {'precision': 0.5287356321839081; 'recall': 0.34328358208955223; 'f1-score': 0.416289592760181; 'support': 134}; '1.0': {'precision': 0.7696335078534031; 'recall': 0.8776119402985074; 'f1-score': 0.8200836820083681; 'support': 335}; 'accuracy': 0.7249466950959488; 'macro avg': {'precision': 0.6491845700186556; 'recall': 0.6104477611940298; 'f1-score': 0.6181866373842746; 'support': 469}; 'weighted avg': {'precision': 0.7008055433764044; 'recall': 0.7249466950959488; 'f1-score': 0.7047139422231717; 'support': 469}},{'0.0': {'precision': 0.16666666666666666; 'recall': 0.06666666666666667; 'f1-score': 0.09523809523809522; 'support': 15}; '1.0': {'precision': 0.6956521739130435; 'recall': 0.8648648648648649; 'f1-score': 0.7710843373493975; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.43115942028985504; 'recall': 0.4657657657657658; 'f1-score': 0.4331612162937464; 'support': 52}; 'weighted avg': {'precision': 0.5430602006688964; 'recall': 0.6346153846153846; 'f1-score': 0.5761286905865218; 'support': 52}}
l: 5,1,CNF,6,469,52,7,[67; 67],158,1.001481,0.653846,6,[X0 >= 66.000000 OR X2 >= 7.920000 OR X4 < 150.000000 OR X6 >= 54.000000 OR X6 < 28.000000 OR X9 >= 1.308000],{'0.0': {'precision': 0.46; 'recall': 0.34328358208955223; 'f1-score': 0.39316239316239315; 'support': 134}; '1.0': {'precision': 0.7615176151761518; 'recall': 0.8388059701492537; 'f1-score': 0.7982954545454546; 'support': 335}; 'accuracy': 0.697228144989339; 'macro avg': {'precision': 0.6107588075880759; 'recall': 0.591044776119403; 'f1-score': 0.5957289238539238; 'support': 469}; 'weighted avg': {'precision': 0.6753697251258227; 'recall': 0.697228144989339; 'f1-score': 0.6825431512931514; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.2; 'f1-score': 0.25; 'support': 15}; '1.0': {'precision': 0.7209302325581395; 'recall': 0.8378378378378378; 'f1-score': 0.7749999999999999; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5271317829457364; 'recall': 0.518918918918919; 'f1-score': 0.5125; 'support': 52}; 'weighted avg': {'precision': 0.60912343470483; 'recall': 0.6538461538461539; 'f1-score': 0.6235576923076922; 'support': 52}}
l: 5,1,CNF,7,469,52,7,[67; 67],158,1.086537,0.750000,6,[X0 >= 66.000000 OR X2 >= 1.000000 OR X3 >= 4.100000 OR X4 >= 328.000000 OR X7 < 5.100000 OR X9 < 0.900000],{'0.0': {'precision': 0.464; 'recall': 0.43283582089552236; 'f1-score': 0.44787644787644787; 'support': 134}; '1.0': {'precision': 0.7790697674418605; 'recall': 0.8; 'f1-score': 0.7893961708394699; 'support': 335}; 'accuracy': 0.6950959488272921; 'macro avg': {'precision': 0.6215348837209302; 'recall': 0.6164179104477612; 'f1-score': 0.6186363093579589; 'support': 469}; 'weighted avg': {'precision': 0.6890498338870432; 'recall': 0.6950959488272921; 'f1-score': 0.6918191071357493; 'support': 469}},{'0.0': {'precision': 0.5714285714285714; 'recall': 0.5333333333333333; 'f1-score': 0.5517241379310344; 'support': 15}; '1.0': {'precision': 0.8157894736842105; 'recall': 0.8378378378378378; 'f1-score': 0.8266666666666665; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6936090225563909; 'recall': 0.6855855855855856; 'f1-score': 0.6891954022988505; 'support': 52}; 'weighted avg': {'precision': 0.7453007518796991; 'recall': 0.75; 'f1-score': 0.7473563218390804; 'support': 52}}
